ORGAO_PARTICIPANTE;ORGAO_GESTOR;PERC_PRESENCA;TOTAL_PROPOSTAS;GASTO_GABINETE;cluster
0.13333333333333333;0.0;0.9520000000000001;0.12371134020618557;0.7175597797472426;1
0.06666666666666667;0.0;0.9279999999999999;0.015463917525773196;0.6779908669078694;1
0.26666666666666666;0.0;0.9159999999999999;0.041237113402061855;0.7936836179970106;1
0.13333333333333333;0.0;0.972;0.3556701030927835;0.8955766603173007;0
0.06666666666666667;0.0;0.828;0.061855670103092786;0.8614937827581717;1
0.06666666666666667;0.0;0.848;0.28865979381443296;0.5120978762399332;0
0.06666666666666667;0.0;0.9359999999999999;0.04639175257731959;0.8209550759052883;1
0.13333333333333333;0.3333333333333333;0.92;0.15979381443298968;0.7522441002068755;0
0.4;0.16666666666666666;0.988;0.23711340206185566;0.14120157246260295;2
0.3333333333333333;0.16666666666666666;0.88;0.32989690721649484;0.5808772374034468;0
0.4666666666666667;0.0;0.956;0.020618556701030927;0.7270200112557118;0
0.26666666666666666;0.0;0.8440000000000001;0.20618556701030927;0.47713583064177834;2
0.6;0.3333333333333333;0.976;0.0979381443298969;0.42593175664917476;4
0.13333333333333333;0.16666666666666666;0.84;0.041237113402061855;0.7422057560688116;0
0.06666666666666667;0.0;0.8240000000000001;0.005154639175257732;0.77797162382857;1
0.0;0.0;0.9440000000000001;0.0;0.7284664060269584;1
0.13333333333333333;0.3333333333333333;0.848;0.10824742268041238;0.49933221054305144;0
0.3333333333333333;0.16666666666666666;0.848;0.19072164948453607;0.6824977690355214;0
0.2;0.3333333333333333;0.9840000000000001;0.04639175257731959;0.6819690823640799;0
0.0;0.0;0.0;0.0;0.45819398251966337;3
0.0;0.0;0.0;0.0;0.45819398251966337;3
0.4;0.3333333333333333;0.948;0.12886597938144329;0.45819398251966337;2
0.4;0.3333333333333333;0.948;0.12886597938144329;0.45819398251966337;2
0.0;0.16666666666666666;0.368;0.0;0.5978809973853687;1
0.13333333333333333;0.0;0.8959999999999999;0.02577319587628866;0.6640696321522853;1
0.0;0.0;0.568;0.04639175257731959;0.4288019892999013;1
0.0;0.16666666666666666;0.8959999999999999;0.05670103092783505;0.8210152705821615;0
0.06666666666666667;0.0;0.968;0.005154639175257732;0.3385394327043674;2
0.0;0.0;0.6759999999999999;0.05154639175257732;0.8692202271175492;1
0.3333333333333333;0.3333333333333333;0.9159999999999999;0.20103092783505155;0.8227346799098543;0
0.26666666666666666;0.3333333333333333;0.972;0.18041237113402062;0.7660458596022488;0
0.4666666666666667;0.0;0.868;0.30927835051546393;0.6512065909901902;0
0.13333333333333333;0.16666666666666666;0.9159999999999999;0.07216494845360824;0.6690001468482942;0
0.13333333333333333;0.0;0.772;0.07731958762886598;0.6736337894129827;1
0.3333333333333333;0.0;0.8759999999999999;0.22164948453608246;0.8206046062555675;0
0.0;0.0;0.048;0.0;5.243744968055459e-05;3
0.3333333333333333;0.0;0.9359999999999999;0.21649484536082475;0.6175078367915022;0
0.0;0.16666666666666666;0.68;0.010309278350515464;0.32104719004873894;2
0.4;0.16666666666666666;0.9279999999999999;0.07731958762886598;0.8350599530544801;0
0.2;0.0;0.912;0.02577319587628866;0.8202675184086486;1
0.4;0.16666666666666666;0.872;0.14432989690721648;0.6605687791150887;0
0.13333333333333333;0.0;0.3;0.0;0.2057620214874724;3
0.0;0.16666666666666666;0.98;0.0;0.4146324998384123;2
0.2;0.16666666666666666;0.696;0.27835051546391754;0.5903024910823541;0
0.06666666666666667;0.0;0.9840000000000001;0.11855670103092783;0.21186856463595857;2
0.4666666666666667;0.0;0.972;0.13917525773195877;0.31349278739577674;2
0.4666666666666667;0.5;0.9840000000000001;0.12371134020618557;0.1461678969566499;4
0.3333333333333333;0.3333333333333333;0.868;0.20618556701030927;0.24876165593692992;2
0.5333333333333333;0.16666666666666666;0.956;0.24742268041237114;0.638338511145776;0
0.06666666666666667;0.0;0.652;0.005154639175257732;0.7032508945535968;1
0.0;0.16666666666666666;0.8240000000000001;0.16494845360824742;0.7007000909259516;0
0.06666666666666667;0.16666666666666666;0.956;0.1134020618556701;0.7168379826465893;0
0.2;0.0;0.8959999999999999;0.24742268041237114;0.8862504577584293;0
0.13333333333333333;0.0;0.8640000000000001;0.015463917525773196;0.7768431230399834;1
0.4;0.0;0.9359999999999999;0.42783505154639173;0.5239413458943855;0
0.06666666666666667;0.0;0.94;0.10309278350515463;0.7272538412687579;1
0.06666666666666667;0.16666666666666666;0.956;0.11855670103092783;0.5106606214040514;0
0.4;0.16666666666666666;0.836;0.015463917525773196;0.7193689127737557;0
0.26666666666666666;0.3333333333333333;0.94;0.05670103092783505;0.5035033489426249;2
0.06666666666666667;0.0;0.932;0.030927835051546393;0.7190185954562903;1
0.2;0.16666666666666666;0.888;0.07216494845360824;0.4260973066579087;0
0.4;0.16666666666666666;0.8320000000000001;0.21649484536082475;0.6092135212172826;0
0.06666666666666667;0.0;0.968;0.061855670103092786;0.4534729715471951;2
0.2;0.0;0.972;0.0979381443298969;0.6571055872987323;1
0.06666666666666667;0.3333333333333333;0.9279999999999999;0.2268041237113402;0.7982506562122045;0
0.2;0.3333333333333333;0.98;0.20618556701030927;0.6641346077184339;0
0.2;0.0;0.988;0.020618556701030927;0.7334062715799157;1
0.2;0.0;0.924;0.14432989690721648;0.5069185912519207;2
0.0;0.0;0.23199999999999998;0.005154639175257732;0.1702279799856977;3
0.26666666666666666;0.0;0.976;0.15979381443298968;0.8776191012087537;0
0.13333333333333333;0.16666666666666666;0.9;0.422680412371134;0.5582267433290088;0
0.5333333333333333;0.0;0.888;0.2422680412371134;0.5257642356954042;0
0.13333333333333333;0.0;0.992;0.1958762886597938;0.7120768731371834;1
0.2;0.0;0.7440000000000001;0.05154639175257732;0.7681283118497207;1
0.0;0.0;0.852;0.06701030927835051;0.319501896489717;2
0.26666666666666666;0.3333333333333333;0.82;0.06701030927835051;0.6402778179440177;0
0.06666666666666667;0.0;0.8240000000000001;0.13402061855670103;0.707307139278506;1
0.3333333333333333;0.16666666666666666;0.848;0.17010309278350516;0.5880907907745526;0
0.13333333333333333;0.16666666666666666;0.812;0.04639175257731959;0.5815088303727851;0
0.6;0.16666666666666666;0.956;0.07731958762886598;0.9260294602146347;0
0.4666666666666667;0.3333333333333333;0.924;0.4484536082474227;0.8609008821818747;0
0.4666666666666667;0.16666666666666666;0.852;0.07731958762886598;0.6089574975663163;0
0.2;0.0;0.828;0.18041237113402062;0.7538669426020971;0
0.0;0.0;0.9159999999999999;0.14432989690721648;0.7867721160539309;1
0.13333333333333333;0.0;0.968;0.04639175257731959;0.778428913543382;1
0.0;0.0;0.804;0.07216494845360824;0.779669987869196;1
0.26666666666666666;0.0;0.956;0.15463917525773196;0.771592007534307;0
0.2;0.0;0.88;0.05670103092783505;0.6834793043506124;1
0.0;0.0;0.048;0.010309278350515464;4.487942620704449e-06;3
0.4;0.16666666666666666;0.948;0.07216494845360824;0.5079342607102358;2
0.13333333333333333;0.3333333333333333;0.9;0.27835051546391754;0.6401950898111126;0
0.3333333333333333;0.8333333333333333;0.94;0.12886597938144329;0.46027300143244004;4
0.06666666666666667;0.0;0.996;0.005154639175257732;0.21934531299193077;2
0.2;0.16666666666666666;0.736;0.05154639175257732;0.5632306118652397;0
0.4;0.5;0.9640000000000001;0.27835051546391754;0.6044235506042832;4
0.0;0.0;0.9159999999999999;0.15979381443298968;0.741546169117958;1
0.4666666666666667;0.0;0.86;0.16494845360824742;0.6310345310039055;0
0.3333333333333333;0.0;0.904;0.30412371134020616;0.5488332099129584;0
0.06666666666666667;0.16666666666666666;0.9520000000000001;0.005154639175257732;0.40846362936146596;2
0.06666666666666667;0.0;0.9440000000000001;0.04639175257731959;0.6271316262715114;1
0.2;0.0;0.8;0.015463917525773196;0.9405436892894432;1
0.2;0.0;0.8959999999999999;0.015463917525773196;0.7355250140579234;1
0.06666666666666667;0.3333333333333333;0.74;0.08762886597938144;0.8870474249685123;0
0.06666666666666667;0.0;0.9;0.05154639175257732;0.7589672960457412;1
0.4666666666666667;0.3333333333333333;0.892;0.11855670103092783;0.7017664987433996;0
0.3333333333333333;0.0;0.92;0.38144329896907214;0.7186674110167539;0
0.26666666666666666;0.16666666666666666;0.88;0.16494845360824742;0.645027268176906;0
0.4;0.3333333333333333;0.9359999999999999;0.07731958762886598;0.7074500738061505;0
0.26666666666666666;0.16666666666666666;0.8240000000000001;0.061855670103092786;0.7562416735774736;0
0.2;0.0;0.94;0.10824742268041238;0.8895205508634352;1
0.3333333333333333;0.0;0.816;0.08762886597938144;0.26722446598521504;2
0.2;0.6666666666666666;0.9279999999999999;0.04639175257731959;0.7391362376735675;4
0.3333333333333333;0.3333333333333333;0.924;0.030927835051546393;0.8991131356666852;0
0.0;0.0;0.9;0.015463917525773196;0.8303060500325695;1
0.4666666666666667;0.16666666666666666;0.9;0.06701030927835051;0.7174013893545437;0
0.0;0.0;0.988;0.015463917525773196;0.7548675194491969;1
0.06666666666666667;0.16666666666666666;0.9279999999999999;0.12886597938144329;0.3218437940049814;2
0.06666666666666667;0.0;0.96;0.13402061855670103;0.8400265119058435;1
0.3333333333333333;0.0;0.988;0.14948453608247422;0.3474446006253689;2
0.06666666666666667;0.16666666666666666;0.88;0.10309278350515463;0.8108457332180349;0
0.2;0.16666666666666666;0.904;0.09278350515463918;0.8229115493770007;0
0.3333333333333333;0.16666666666666666;0.88;0.27835051546391754;0.7540591507556437;0
0.6;0.16666666666666666;0.972;0.15979381443298968;0.1600426820920032;2
0.06666666666666667;0.16666666666666666;0.792;0.06701030927835051;0.5843520416248598;0
0.13333333333333333;0.0;0.9159999999999999;0.005154639175257732;0.7390184145324398;1
0.0;0.0;0.9840000000000001;0.06701030927835051;0.4053742491836066;2
0.4;0.16666666666666666;0.94;0.15463917525773196;0.7675316264027511;0
0.26666666666666666;0.0;0.968;0.03608247422680412;0.1005773720604739;2
0.06666666666666667;0.0;0.9359999999999999;0.07731958762886598;0.591194689388202;2
0.06666666666666667;0.0;0.9079999999999999;0.020618556701030927;0.6036551398332766;2
0.0;0.0;0.728;0.015463917525773196;0.5880182689028053;1
0.0;0.0;0.7879999999999999;0.07731958762886598;0.7789636583514665;1
0.26666666666666666;0.16666666666666666;0.9640000000000001;0.0979381443298969;0.8837541890784528;0
0.26666666666666666;0.16666666666666666;0.94;0.07731958762886598;0.636271385866838;0
0.0;0.0;0.812;0.005154639175257732;0.6780236183429245;1
0.13333333333333333;0.16666666666666666;0.9840000000000001;0.4175257731958763;0.9200292332630096;0
0.2;0.16666666666666666;0.828;0.05154639175257732;0.928340469435517;0
0.2;0.0;0.8320000000000001;0.07731958762886598;0.8039882623543926;1
0.06666666666666667;0.0;0.948;0.08762886597938144;0.7135792558714513;1
0.06666666666666667;0.16666666666666666;0.856;0.17525773195876287;1.0;0
0.06666666666666667;0.0;0.7240000000000001;0.005154639175257732;0.5909399547024805;1
0.0;0.0;0.828;0.03608247422680412;0.6392150895364478;1
0.4;0.5;0.98;0.20103092783505155;0.5758584988954526;4
0.2;0.0;0.8759999999999999;0.10309278350515463;0.6662666382563098;1
0.13333333333333333;0.3333333333333333;0.924;0.08247422680412371;0.15937359195194473;2
0.26666666666666666;0.3333333333333333;0.992;0.10824742268041238;0.36952746956014826;2
0.06666666666666667;0.0;0.92;0.08762886597938144;0.7869699487830849;1
0.26666666666666666;0.3333333333333333;0.912;0.08247422680412371;0.8199409532052663;0
0.06666666666666667;0.0;0.14400000000000002;0.0;0.0;3
0.06666666666666667;0.0;0.68;0.17010309278350516;0.7282901693245676;1
0.3333333333333333;0.3333333333333333;0.988;1.0;0.40126782855712423;2
0.2;0.16666666666666666;0.8759999999999999;0.44329896907216493;0.7007717105220289;0
0.13333333333333333;0.16666666666666666;0.9359999999999999;0.10309278350515463;0.567587771385187;0
0.13333333333333333;0.0;0.9279999999999999;0.07731958762886598;0.8799786106763917;1
0.26666666666666666;0.0;0.852;0.04639175257731959;0.0;2
0.5333333333333333;0.16666666666666666;0.94;0.34536082474226804;0.8775283229020103;0
0.3333333333333333;0.0;0.816;0.07731958762886598;0.7459841819122741;1
0.13333333333333333;0.3333333333333333;0.948;0.07731958762886598;0.8065383160386226;0
